text_i,text_j,cor
Am always prepared.,Want everything to be just right.,0.20906275952172657
Become overwhelmed by events.,Want everything to be just right.,0.17822961344929175
Have a lot of fun.,Want everything to be just right.,-0.03870748462570711
Believe that there is no absolute right or wrong.,Want everything to be just right.,-0.11114987016462288
Feel sympathy for those who are worse off than myself.,Want everything to be just right.,0.03613216074525351
Choose my words with care.,Want everything to be just right.,0.07362192932390596
Am afraid of many things.,Want everything to be just right.,0.1748682014419978
Feel comfortable around people.,Want everything to be just right.,-0.032760644174708635
Love to daydream.,Want everything to be just right.,-0.015064849065223334
Trust what people say.,Want everything to be just right.,-0.004792530548140069
Handle tasks smoothly.,Want everything to be just right.,0.08822240559448996
Get upset easily.,Want everything to be just right.,0.1850945103610597
Enjoy being part of a group.,Want everything to be just right.,0.04305710193484229
See beauty in things that others might not notice.,Want everything to be just right.,0.0043198220784461516
Use flattery to get ahead.,Want everything to be just right.,-0.13776484107375914
Want everything to be just right.,Want everything to be just right.,0.9999999999999998
Am often down in the dumps.,Want everything to be just right.,0.1111252993964193
Can talk others into doing things.,Want everything to be just right.,0.03151517588294079
Am passionate about causes.,Want everything to be just right.,0.06874593003238903
Love to help others.,Want everything to be just right.,0.08862355188304646
Pay my bills on time.,Want everything to be just right.,0.11448283783684177
Find it difficult to approach others.,Want everything to be just right.,0.06999773776656211
Do a lot in my spare time.,Want everything to be just right.,0.06549914767558584
Interested in many things.,Want everything to be just right.,-0.006005774775166132
Hate to seem pushy.,Want everything to be just right.,0.06518166146929175
Turn plans into actions.,Want everything to be just right.,0.08598777596133127
Do things I later regret.,Want everything to be just right.,0.053693676272960435
Love action.,Want everything to be just right.,-0.0034076891546784226
Have a rich vocabulary.,Want everything to be just right.,-0.04456420893272062
Consider myself an average person.,Want everything to be just right.,0.07192416556460417
Start tasks right away.,Want everything to be just right.,0.17442792267111112
Feel that I'm unable to deal with things.,Want everything to be just right.,0.1099253807186396
Express childlike joy.,Want everything to be just right.,0.006469785360318972
Believe that criminals should receive help rather than punishment.,Want everything to be just right.,-0.07219413798201178
Value cooperation over competition.,Want everything to be just right.,0.016412375523443903
Stick to my chosen path.,Want everything to be just right.,0.17123498813016563
Get stressed out easily.,Want everything to be just right.,0.2262453451142185
Act comfortably with others.,Want everything to be just right.,-0.021544681626131136
Like to get lost in thought.,Want everything to be just right.,-0.035255348488041904
Believe that people are basically moral.,Want everything to be just right.,-0.004058368520480782
Am sure of my ground.,Want everything to be just right.,0.017173818027861356
Am often in a bad mood.,Want everything to be just right.,0.08960807137992682
Involve others in what I am doing.,Want everything to be just right.,0.013514813236364318
Love flowers.,Want everything to be just right.,0.08191152390074703
Use others for my own ends.,Want everything to be just right.,-0.06349018032715621
Love order and regularity.,Want everything to be just right.,0.4180665439351418
Have a low opinion of myself.,Want everything to be just right.,0.08022590971756226
Seek to influence others.,Want everything to be just right.,0.08583430572039377
Enjoy examining myself and my life.,Want everything to be just right.,0.02875849153215192
Am concerned about others.,Want everything to be just right.,0.06466031392425
Tell the truth.,Want everything to be just right.,0.06008044372833896
Am afraid to draw attention to myself.,Want everything to be just right.,0.08093694130358561
Can manage many things at the same time.,Want everything to be just right.,0.05516915010432305
Like to begin new things.,Want everything to be just right.,-0.006523768304956926
Have a sharp tongue.,Want everything to be just right.,-0.017220771426820516
Plunge into tasks with all my heart.,Want everything to be just right.,0.15598398138255143
Go on binges.,Want everything to be just right.,0.04064832933602453
Enjoy being part of a loud crowd.,Want everything to be just right.,-0.012461631910857139
Can handle a lot of information.,Want everything to be just right.,-1.8768045896173165e-4
Seldom toot my own horn.,Want everything to be just right.,-0.003089142907501548
Get to work at once.,Want everything to be just right.,0.17057638763911998
Can't make up my mind.,Want everything to be just right.,0.075504437386318915
Laugh my way through life.,Want everything to be just right.,-0.08451035794345366
Believe in one true religion.,Want everything to be just right.,-0.11150494003213836
Suffer from others' sorrows.,Want everything to be just right.,0.05523307903338544
Jump into things without thinking.,Want everything to be just right.,0.03678722698467579
Get caught up in my problems.,Want everything to be just right.,0.16741252844224358
Cheer people up.,Want everything to be just right.,0.030011001744923726
Indulge in my fantasies.,Want everything to be just right.,-0.01728714265325056
Believe in human goodness.,Want everything to be just right.,0.02557052149738215
Come up with good solutions.,Want everything to be just right.,0.051403636630609525
Lose my temper.,Want everything to be just right.,0.10944426159387376
Love surprise parties.,Want everything to be just right.,0.028847906652098874
Enjoy the beauty of nature.,Want everything to be just right.,0.00879597194784495
Know how to get around the rules.,Want everything to be just right.,0.06472851962897669
Do things according to a plan.,Want everything to be just right.,0.3099626358343614
Have frequent mood swings.,Want everything to be just right.,0.12337621874979833
Take control of things.,Want everything to be just right.,0.14011467101552935
Try to understand myself.,Want everything to be just right.,0.05056537652578824
Have a good word for everyone.,Want everything to be just right.,0.02398987675191567
Listen to my conscience.,Want everything to be just right.,0.07152784397187553
Only feel comfortable with friends.,Want everything to be just right.,0.0915576164730219
React quickly.,Want everything to be just right.,0.04705524217766938
Prefer to stick with things that I know.,Want everything to be just right.,-0.2237688187114873
Contradict others.,Want everything to be just right.,-0.009391939046267358
Do more than what's expected of me.,Want everything to be just right.,0.1645400346775458
Love to eat.,Want everything to be just right.,0.05484034497058409
Enjoy being reckless.,Want everything to be just right.,-0.11773300476142695
Enjoy thinking about things.,Want everything to be just right.,0.004650196150472373
Believe that I am better than others.,Want everything to be just right.,-0.05607798356557114
Carry out my plans.,Want everything to be just right.,0.1431495304986662
Get overwhelmed by emotions.,Want everything to be just right.,0.1653369357878538
Love life.,Want everything to be just right.,-0.018328547620992643
Tend to vote for conservative political candidates.,Want everything to be just right.,-0.09277219773581802
Am not interested in other people's problems.,Want everything to be just right.,-1.611842818861608e-4
Make rash decisions.,Want everything to be just right.,0.01682315674115435
Am not easily bothered by things.,Want everything to be just right.,0.1628846305946114
Am hard to get to know.,Want everything to be just right.,0.003652819588361968
Spend time reflecting on things.,Want everything to be just right.,0.043431863406029565
Think that all will be well.,Want everything to be just right.,-0.013006510048595652
Know how to get things done.,Want everything to be just right.,0.1091691589069213
Rarely get irritated.,Want everything to be just right.,0.12335118075840791
Prefer to be alone.,Want everything to be just right.,-0.0135396946635532
Do not like art.,Want everything to be just right.,-0.04102084730663132
Cheat to get ahead.,Want everything to be just right.,0.015121079644418464
Often forget to put things back in their proper place.,Want everything to be just right.,0.1776452684605551
Feel desperate.,Want everything to be just right.,0.08015893092100837
Wait for others to lead the way.,Want everything to be just right.,-0.031085875089521278
Seldom get emotional.,Want everything to be just right.,0.08742262904196856
Look down on others.,Want everything to be just right.,-0.05284004964383886
Break rules.,Want everything to be just right.,0.1412470099621643
Stumble over my words.,Want everything to be just right.,0.03467643104865896
Like to take it easy.,Want everything to be just right.,0.056026451828420996
Dislike changes.,Want everything to be just right.,-0.18519085039834154
Love a good fight.,Want everything to be just right.,0.04019713807019523
Set high standards for myself and others.,Want everything to be just right.,0.22649946380564734
Rarely overindulge.,Want everything to be just right.,-0.005839230057248373
Act wild and crazy.,Want everything to be just right.,-0.07042749653209704
Am not interested in abstract ideas.,Want everything to be just right.,-0.10329240590580684
Think highly of myself.,Want everything to be just right.,-0.009586851260161431
Find it difficult to get down to work.,Want everything to be just right.,0.09291616617778378
